UUID,TCGA_ID
ee27259c-1aa7-4f5a-a4e6-0b49be4ad051,TCGA-AR-A2LH
f3d3848c-9ff7-4e84-a35c-f6b6e3a57605,TCGA-D8-A1Y1
fc801acd-4b1f-46e7-bc1e-47752fb08779,TCGA-A8-A092
deba354e-fcc8-4a00-aa1b-63afc9cf2861,TCGA-AR-A1AH
f9683515-b944-4c7b-b41d-ea105bd37a5a,TCGA-OL-A6VO
4d4d40f2-1f96-4d31-81aa-d44b17a217ed,TCGA-AR-A1AY
853013f2-fee7-4489-a2a2-fa36112a1c73,TCGA-AO-A0J3
504f8320-62f8-4205-926a-a54d042d0e98,TCGA-AR-A254
053442de-6d8a-4811-b03c-be1c7a3f207c,TCGA-EW-A1OX
09cf8de3-bb0f-434d-8cb3-9f5eeb264b6b,TCGA-D8-A27L
ce9d6d3a-9ab8-4586-a587-3d4bf00445a5,TCGA-BH-A2L8
4eee2055-ed1f-4958-b214-4cff055c87bd,TCGA-BH-A0E1
2b00c53b-e257-4305-a0cc-3dfa9ac10d12,TCGA-HN-A2OB
96cd848e-50fc-4244-beec-8d18b1703fff,TCGA-E9-A228
f084874a-f9a8-4858-a858-d9b80871755b,TCGA-E2-A573
1d18e4b7-83a5-4c40-94ef-f77c1ba2fdbb,TCGA-C8-A12U
2cfbc50e-e38d-41ad-8809-a3ed9685ddf1,TCGA-C8-A12Z
287f70d5-cb97-459f-963b-68408f92c0f3,TCGA-AR-A1AQ
f0bc4292-6662-460a-8bf8-a3c9fa2fd7be,TCGA-OL-A66P
b6a8beee-f393-4d3b-943e-1c44fad65526,TCGA-E2-A2P6
aae81240-6757-42b9-8dce-9936f8574f19,TCGA-AC-A3TN
69118aea-1784-49a0-9932-082f87fdec62,TCGA-XX-A899
692ea666-b4ac-4e92-b712-96a67edaef56,TCGA-E9-A249
1880f86a-77c8-4eac-a3e7-a62f5edad8fb,TCGA-E9-A1N5
081b4937-85e7-44b3-9124-a612f4f2e0ca,TCGA-A2-A3XZ
d6450e34-ebf4-4749-a27e-8e3139960afb,TCGA-A2-A0CP
158ab1d9-8925-4a05-95da-b2e0ca297474,TCGA-AO-A0JJ
01661d94-fc16-4456-95cf-a5fa4e1e196c,TCGA-BH-A0HY
db5f53f3-6438-4f23-9683-ee16244d98b9,TCGA-BH-A1FR
11ed8e05-8f30-460a-b502-01ae09504315,TCGA-BH-A18F
22aac1ce-7a45-481b-b3f6-6393deeadcd6,TCGA-EW-A1PF
9c2ed2bb-8ee1-441e-9f3b-ffbb4def2673,TCGA-BH-A0HO
3d804011-ba3a-4999-9305-71b4680819b9,TCGA-A7-A425
073939c1-c857-4340-8a5f-a7b87d2349c3,TCGA-AR-A24U
87568e73-7eac-4243-9d74-03efb86b6f29,TCGA-BH-A0HK
13fc37db-3160-4e82-bd63-52fc295e0e19,TCGA-E2-A154
3ef3fd4b-ed5b-41e1-8096-c573cf609bd3,TCGA-AO-A0JA
dc857517-6b3d-4008-85a4-a2b35efb1e7a,TCGA-5L-AAT0
e6f4bdc7-ab3f-4a62-aa6d-5223b25bbc89,TCGA-E2-A14W
9cb6482e-6f20-4aad-986c-7ccea66b7cc8,TCGA-AC-A2FE
1fc52882-bc89-4a45-a96e-5e051420c513,TCGA-BH-A0RX
51bced11-ff98-4338-8e54-0b1a35a6d982,TCGA-E2-A1IH
e4443a5a-144f-434e-b1e0-3139e1e5ed23,TCGA-A7-A4SC
8a7a2dda-c92e-425c-9c18-5f50aaeba203,TCGA-AR-A5QQ
e6ac5ada-4358-4ca3-b1cf-05d3e0cf0597,TCGA-S3-A6ZH
dbb3747a-aafe-421c-bb21-84a0b82c6a75,TCGA-BH-A0HX
f738acc1-0445-49e0-a279-3469620c8d4a,TCGA-E2-A576
fb120cb4-2cee-4848-a60e-6c1fba723dc9,TCGA-E2-A156
73729b89-4802-4780-9e7f-cb160a04bb17,TCGA-A7-A56D
7dc54973-bfae-4811-b947-f98a6ac24b25,TCGA-E2-A152
304b7293-0a76-4028-9a18-58c87c751ceb,TCGA-A7-A0DB
b4aad532-f92b-43d9-820c-f3c98e382225,TCGA-A7-A0DB
9079bad4-9d01-4eb9-999d-35ad734be2e8,TCGA-A7-A0DB
e3142cf7-334f-4f34-a5da-53ffa4e1ba33,TCGA-E9-A1R0
f5b3a6d0-3b56-4ad2-b520-8bcaadb6bd0e,TCGA-BH-A0BP
dd1d9d28-3929-4361-a6ff-0ac781fb0ac3,TCGA-E2-A158
a091a049-ebb1-465c-bf2e-b2abd72e4901,TCGA-AC-A3OD
b1eae07c-4bc8-4b5c-9d33-d85f10214663,TCGA-AC-A23G
deb14c1d-474c-4d6f-bb8a-2b6df5dce5c9,TCGA-A2-A3XS
706fb35c-d467-4f93-b5ea-0cd841533655,TCGA-AR-A1AT
c28b080d-8eb9-46b7-9e40-c37409820e17,TCGA-AC-A5EH
8b0bdebf-7292-4b66-bcf2-fcb0a06c24e3,TCGA-E9-A5FL
38387a4f-c65d-4075-8133-fdf259e919ed,TCGA-GM-A2DA
cc66d11a-33c0-4247-9072-6e7c0d0b6112,TCGA-A2-A0YG
4b42e241-a674-4d6c-b217-dcea51e6cc4f,TCGA-C8-A3M8
f7df28a8-81d0-434a-bfcf-0ffff4ac9ede,TCGA-AO-A1KO
8d1641ea-7552-4d23-9298-094e0056386a,TCGA-AN-A0FN
3f94086c-9e16-403e-b191-e03e9b6e3ce2,TCGA-A2-A25F
952e9924-3a48-4572-bf4c-95e5049e452d,TCGA-E2-A15D
dda806cc-67a1-406b-8957-ffdb5f9087c8,TCGA-A8-A09R
cab9ff29-e575-45e2-a411-1bfdc2e2610c,TCGA-BH-A18J
85237b9e-67a3-46a2-9c19-3818522994b2,TCGA-E9-A1RG
2f21d781-2df5-4de1-a595-a61507cfe610,TCGA-A8-A09V
d820ac02-a30e-437b-b20a-3e92705b7b81,TCGA-A7-A13D
80de2366-cd3c-4b51-9957-06ac3e152cf0,TCGA-BH-A0W3
d9666e09-51bb-49a4-b289-0e6b69636858,TCGA-AR-A24V
bae57be0-48af-438d-88fa-cbaaf16b3d33,TCGA-C8-A12P
b02ec16a-9dff-4b98-9960-73175454082a,TCGA-AC-A8OQ
857c6778-f94c-4b61-9df0-7ee340fb88bf,TCGA-EW-A1OV
c32e3393-3a51-4d72-aa60-e8e6e8c083f0,TCGA-OL-A66L
b1e1ae0d-4558-4d30-9b20-79aa40fa5a2a,TCGA-A2-A1FX
8087339c-4fdc-42e4-94ff-299a59ae88a3,TCGA-D8-A1JU
a2b566c2-bdbc-41c0-a9dc-8207582e1a51,TCGA-AR-A2LO
47bdf86d-922f-4615-b7dc-8b19a0cbcf60,TCGA-A8-A0AD
e627254f-65f9-4939-add4-bb77bfd92e16,TCGA-D8-A27M
360280b4-a4eb-40f0-ac1a-35d6858f4aeb,TCGA-PE-A5DD
e1ef10f3-a1e2-4391-bfec-ac6b0231ae5d,TCGA-E2-A105
f518ad50-78d8-4b0f-a6b0-07bad20462ce,TCGA-A8-A09A
7f2a1bd4-9b71-4e12-ae92-6aaaf247ebca,TCGA-E9-A5FK
767425eb-9fa2-45bc-a3ad-ca8dbafd373f,TCGA-BH-A203
1b392450-2b27-4dce-9205-7de33a64ba42,TCGA-A7-A26I
021d9e06-9d27-400c-8776-08e89c817b46,TCGA-GM-A2DD
f383e1a0-2847-49e0-bede-abe5ce5147ce,TCGA-B6-A1KF
dbc4f72a-3937-4092-92b8-d52c6b0c3340,TCGA-AO-A0JF
89424841-6b5a-4f5f-b5c2-209630c6f597,TCGA-A2-A04R
b55e91d5-8675-4f6e-b9f0-cef4c82b7323,TCGA-EW-A1PE
5b858b45-79a5-4857-b59e-8c56a8b04320,TCGA-A8-A07C
62ca3ce8-77f9-4e02-ace4-af79519b53fd,TCGA-EW-A1PB
22190dbc-a176-4f26-96d8-c2d2667b64ae,TCGA-E2-A1AZ
f04a6a90-d4d9-4b17-afaa-f97044ff4b6a,TCGA-A8-A090
5d5bb9d2-2244-4673-99db-653609cf5de2,TCGA-AO-A0J4
3ccab1b1-39f2-4947-bbac-1c25750f0464,TCGA-A8-A08X
c8c213fe-4ab7-4671-81cb-fe09b11fcbe7,TCGA-EW-A1OW
d8d139e8-6e6f-4771-b624-69518f847b85,TCGA-AR-A0TP
3ffa2cdf-4a54-4362-a6cf-b0567ef69551,TCGA-AC-A2FO
27d65db7-ad41-46f0-bfd1-61c693073e19,TCGA-EW-A6SA
e869b178-9abe-44ca-ae6b-a6caae1834fb,TCGA-BH-A18R
f1d01b35-7a63-48c1-82ae-a9684906ef65,TCGA-D8-A73W
2bbbdb50-4486-473c-a158-6b1656bdb242,TCGA-BH-A202
3334577a-8045-4613-9a1b-e79fd62d5d6d,TCGA-A2-A0CM
f2ab4258-222d-4a08-a805-3628048ebf1c,TCGA-AR-A1AX
cd40e8d1-b307-4840-bba6-fd2f71d0c26d,TCGA-WT-AB41
586df577-513d-4d43-ac47-89c52f322d30,TCGA-D8-A1X5
032e5aa7-8028-48ad-8fe4-6a5cc6aee5cb,TCGA-OL-A66N
7fe106c5-4235-4930-83cd-84dc5250db89,TCGA-AR-A1AM
fe8166b9-08e8-477b-9122-0e9194f34818,TCGA-A8-A07L
6a8e570e-dd05-4c06-9ed0-52ba0727faec,TCGA-LL-A5YN
4796719b-2fa2-40ee-9fa9-6a8caa703823,TCGA-E2-A15F
be8e200c-dced-4b24-a70d-6b6baecb7300,TCGA-C8-A27A
51c66f38-afcb-423c-9004-708081b729f6,TCGA-E2-A107
9c1779d3-6e10-413b-9df9-a9378862d8c4,TCGA-B6-A0WW
8b7eaa6a-3ea9-4bf4-b814-7b2e7dbb3528,TCGA-EW-A1J1
20ef7196-2274-44e1-a105-0761f80c893c,TCGA-E2-A109
68bf0c2e-f2ad-48f3-b29d-b2a3c5d1c568,TCGA-EW-A1P6
8909b639-c15f-4935-a698-6de79c3d0433,TCGA-E2-A2P5
748e4eaa-2b96-4dce-a903-c7df733d7f50,TCGA-EW-A1PD
6ddab78f-8bf5-43ef-847b-f68c15475d46,TCGA-AN-A0XN
ea55206b-29c6-4a8b-9219-cfd28c29117a,TCGA-AO-A03P
676cce88-9f6e-4490-8e73-c0e88bd00075,TCGA-AR-A0TR
2e64abe2-6024-4d28-9e09-560ce2a9fd15,TCGA-GM-A2DL
790ea932-848f-40cf-ab94-673eea700aa2,TCGA-A2-A4RX
6fb7c578-dec9-4fe8-a9bf-3888bb765658,TCGA-D8-A1JH
63eff205-4fd4-4148-a596-2f7c17da328f,TCGA-E9-A3QA
ba00c48c-c33e-4dab-beb6-0575ee076dfd,TCGA-A2-A1G4
650319bc-20e1-4451-bcb5-a35c360060ef,TCGA-E2-A106
95e77e5a-9963-4d65-935d-893a5dbe702e,TCGA-E9-A1NI
04c428b5-d0b9-4ecf-86e8-8a42dc4cbb5e,TCGA-A1-A0SD
2244c5e8-a873-4e29-abb7-e869a7d79e3f,TCGA-D8-A27P
083eb05f-0af4-4f73-bf09-3806eb3b71bb,TCGA-E9-A1RF
8d66b5ac-4ceb-40a3-b2b9-4d0c24be01a7,TCGA-BH-A0AW
62e41b20-5f83-43c2-9887-809e97794f04,TCGA-OL-A5D7
d1f7678a-8106-46c9-95b7-5ec5d940f08c,TCGA-B6-A0RH
ce362483-60b7-4654-b201-834c60e38690,TCGA-A2-A0CX
e548b6da-7025-48ef-bac6-50dcf66abe71,TCGA-A2-A25D
3c3c4741-8eda-46fe-8d36-2cd683f4a987,TCGA-BH-A201
38b11e1f-1db0-4733-bdf6-fb64664027d4,TCGA-A8-A085
0d9db3d9-8f0a-41f8-bf2b-5de447d676b8,TCGA-AR-A5QP
8c22f448-940a-46f4-a192-f389d1931f0a,TCGA-E9-A1NE
ce098c6d-1b12-48df-bbbb-4f1ea8788942,TCGA-E9-A1N8
a068f661-e689-4e30-9572-3103039981aa,TCGA-AC-A23C
5ef81653-adf0-4286-9f43-218490539508,TCGA-A2-A0YF
4fb42c7e-2a7e-4641-ae7c-e92fd9c2be11,TCGA-AN-A0XV
668e1e67-cc4f-40fd-b921-23aec5078635,TCGA-BH-A0H6
44df0b54-867f-4aef-8769-5d3fa8887b94,TCGA-D8-A27V
17985496-652a-4034-997b-b888d97316e3,TCGA-EW-A2FR
fd5d7370-2c7c-4f6e-a236-e25366e463a8,TCGA-A2-A0T4
69ed2c6f-9495-475c-b8d6-c1db8f4b0537,TCGA-Z7-A8R6
7dfcf573-5004-4c46-a269-8a07e303f873,TCGA-A2-A0YL
7b7c91b5-0358-4d09-af89-26a791d7a23a,TCGA-C8-A1HE
36e48370-2ecb-4d2c-91ab-7f7426647213,TCGA-E9-A1NH
ec2e3ab8-18a2-4d4e-b0dc-36411ce35357,TCGA-A7-A26I
7e11de5c-487d-4fc2-845e-efab7a39e031,TCGA-AC-A2FM
0fb8ee34-b7c8-4ea6-987a-b69c00baa53a,TCGA-E9-A2JT
7eb5f037-355b-4a38-b22b-a5e1f41ff1e9,TCGA-A8-A07B
c861f2ac-61fd-45cc-9e14-f775f9eed494,TCGA-BH-A0HQ
29246ea5-44e5-43d3-be04-c038c20db027,TCGA-A2-A04T
1516c4ec-98c0-41dc-9ad1-86cc05305fc1,TCGA-E2-A1IL
a29c8616-0f82-4515-870e-68887a628c92,TCGA-D8-A1XW
1729f18b-f4d7-4e1c-af9f-2c651023e7fc,TCGA-AN-A03X
15933e60-dee1-493a-a4f9-d5791dd15325,TCGA-EW-A2FV
628501d9-94e5-440e-b39f-df0e3ea09986,TCGA-C8-A26V
8997a81b-4046-4c31-91f6-7c1519f1d2ec,TCGA-AN-A0XR
548b1967-fca4-4238-8d59-ae5405122c90,TCGA-D8-A1JL
b9bfdf3b-d23e-433b-892f-1b61e24abdfa,TCGA-A2-A25A
c763a483-415e-4cb4-9cdf-4e6c31e8a9c9,TCGA-BH-A18M
95e450bd-ff88-4498-9418-e09883c94988,TCGA-BH-A1FJ
9eb69ff7-492b-4ed3-8762-c25c3dffa1fe,TCGA-AO-A0J6
6e6eeb9a-6437-4e53-9fb7-c283f738d3bd,TCGA-LL-A73Y
ffe82e73-0990-4d3d-a4d1-7d4e169dfdf5,TCGA-AO-A12B
840ce2d8-5bf8-4a2c-9739-e7dff5d7cb21,TCGA-GM-A5PX
79beb4e0-5066-481f-b432-94d69219bfe8,TCGA-E2-A15O
9b7c81c7-d03c-446c-9d25-8c966058b0e3,TCGA-AN-A0AR
91941243-48d2-4416-b104-0affb8c46316,TCGA-A8-A099
8f1c0479-48ac-46e7-a2c2-973a8a6c4747,TCGA-LL-A5YM
343c349a-57ce-4599-8185-3ed2e15c6fdd,TCGA-D8-A140
02a50d1b-ff62-4936-a0ce-ac0e22a5b41c,TCGA-E2-A1LG
4c6f18b9-eb4c-4b7f-90ee-0c3194407be7,TCGA-BH-A0EB
7880b3ba-9f39-4744-be72-b87dbd8eb425,TCGA-E9-A1ND
b021039d-26c3-4851-9641-ddd81e408339,TCGA-AR-A1AR
d898e588-a74d-435c-b930-b96c266ff580,TCGA-C8-A27B
e6b6dada-24d1-4020-b5c0-3824670d079e,TCGA-E2-A1L8
5a277308-f1bc-47b3-a397-aeabe9db8dc6,TCGA-BH-A0DK
f266f0c7-53aa-43bc-bbef-b9af0054391f,TCGA-EW-A1P1
078420d8-5079-4a98-81d7-3a4b84e9d0ad,TCGA-AC-A3OD
eecb45f4-ea57-4aea-814e-9895d42034e9,TCGA-AN-A03Y
e1edc70f-0307-4283-9efc-77feb465c9df,TCGA-AQ-A1H2
034f8d01-f664-494b-bc04-77485000611f,TCGA-BH-A0C1
7abc395f-72e4-4835-8aef-aaca2f8a34b0,TCGA-E9-A3Q9
71c9a6fc-0538-4533-af51-f7c9defe7770,TCGA-BH-A1FU
6cc59c3f-0de5-4232-ab7a-7195a92e7d89,TCGA-AR-A0TX
1d468785-141d-40ca-acb1-d6d85a8c9d7b,TCGA-A8-A06R
9db2f825-0d02-4437-9107-a6b92ef4e2cc,TCGA-A1-A0SE
43d15c49-f348-48a8-b00f-7f6a7b605a04,TCGA-A2-A0SU
9899646e-d5be-4429-a7f2-0251bed9721d,TCGA-EW-A1IZ
64b12ba7-a481-4fdb-9c74-38c94c7ef3c9,TCGA-OL-A5D6
96a45a70-d4b5-4090-b603-73b7379679d6,TCGA-AC-A2QI
2e36839f-3155-4e05-9ed3-404522fdb04f,TCGA-AO-A129
cd215363-3f4a-4928-9dbb-60735f4c27ce,TCGA-BH-A0EE
60e5b5de-ba65-46c7-82ee-8181628f0cbd,TCGA-B6-A0RQ
956570e5-7ed4-4d17-a830-f1bc67a7af15,TCGA-AR-A0TZ
352ec91a-6c0a-4d6e-b6bd-4237f5eebde9,TCGA-A7-A6VY
4591685a-dc4c-4049-aced-8278c715c890,TCGA-AC-A3YJ
7ca1746b-d6cc-4207-b1ed-738520928744,TCGA-EW-A1J6
c2628a29-fe4e-493b-a324-ed402ad54a26,TCGA-AO-A126
1e742dad-8e44-452a-bf2b-9b8ae1ed8bb2,TCGA-A7-A13D
c9f641bc-d9fe-4cd6-8e73-bbf6935aee52,TCGA-A7-A13D
5a1c17e7-53a2-472a-b4de-8f60522a8c6e,TCGA-D8-A1X8
6f4e8f95-44f7-41c5-8af9-19212eff36d6,TCGA-FA-A7DS
9488f59b-105a-4c4b-844e-23498427b51f,TCGA-D9-A148
1d9d65b8-5af4-40e6-a01f-236f45cfecb4,TCGA-A2-A4S1
063a4886-ee4d-43a9-95c1-25a0c0b2d85d,TCGA-A2-A0D3
1406cfa1-39b8-4ab6-a960-ed6f38bc0f0d,TCGA-EW-A1PA
e619e3c8-f6eb-4b0a-bf17-005ccbe269bb,TCGA-AN-A041
a0ea30b4-a6e0-4f46-a0ee-5d552c8b6d68,TCGA-E2-A150
2df3cde4-5d53-4e2c-829a-e609f1d92a7b,TCGA-A8-A0A6
75e67bb5-098c-4b48-8f5d-badc72dc4c47,TCGA-BH-A1ET
3d2bf709-b8ab-41c5-a8a0-dd42e7846c25,TCGA-E9-A1RA
c456f144-7f26-4f58-b4f0-4d91ddfec18e,TCGA-PE-A5DE
9e785594-f00c-4805-8901-66c73fe2588d,TCGA-A7-A4SD
516fdfb1-7662-4524-9bcd-23ccbbec6a86,TCGA-5T-A9QA
1742c1d9-a359-4d9e-b1e4-1d162472e67a,TCGA-D8-A73X
5842a066-d158-474e-a4db-034f5797d865,TCGA-A2-A04U
3129e1d1-9844-4df4-b30e-29b1c438983b,TCGA-BH-A0DG
4b9da1a6-923c-4bc8-922a-620ac43e6f9b,TCGA-BH-A0HB
1dd10557-4e50-4af0-87c6-b4b3f6fa3a15,TCGA-A8-A097
27f20469-cbf5-417f-922a-19cf9e8b790c,TCGA-C8-A1HG
7d30a479-6d2f-431e-b15c-26736994b2f5,TCGA-E9-A1R7
09c3168a-9886-4095-a5ef-8bdcd0988dea,TCGA-GM-A3NW
fe00aecb-7b06-4e76-b999-99ee41ad20ea,TCGA-OL-A5D8
3daf8160-42c5-41bf-b251-77fce23a4aab,TCGA-BH-A1FN
689ba70a-9664-459e-aee5-fd16b3b993a8,TCGA-B6-A1KN
0e062eef-29b8-4622-afd9-0d3f0d1c37d6,TCGA-A2-A0YH
f6f90b5a-51c6-4402-aab5-081f5e2931a0,TCGA-A2-A0ES
ca9d1ab5-ea78-46f4-9225-8147639d013c,TCGA-AC-A2FB
acda1855-14ba-4e05-89f7-50f7823f38b3,TCGA-A7-A0DA
784a9c63-9b40-4f6c-8147-93d0ed523867,TCGA-C8-A274
09f906ba-fa4b-487f-9631-fbd97d9db8f9,TCGA-B6-A0IK
265fc9bf-8f99-4422-b78d-78ecf09b0e53,TCGA-E9-A247
48c63209-a387-4045-8a24-7b9792db7623,TCGA-BH-A28O
08a14e13-810a-4862-9de9-16b4fea25625,TCGA-AC-A2QH
9e94e2ce-f6a9-4358-b96e-266207b9ce34,TCGA-AN-A0AK
8408e231-e0d2-4650-b269-9a7f7ff4a597,TCGA-A2-A0EP
b35809ed-747b-46b9-9921-e14d859e5b5d,TCGA-BH-A0BS
48077485-61e6-4d16-a74c-ee216a9455f1,TCGA-D8-A1XB
0d71189d-6801-4d6b-b306-22efcaa2564a,TCGA-C8-A134
e96b0282-8ff5-4390-9466-119534a50628,TCGA-A8-A06P
69d12077-db51-4a74-a090-9b26e0368ee8,TCGA-AR-A0TS
7b3d0a19-0cbc-4e8a-be16-76693e100e4c,TCGA-BH-A28Q
967f7008-e212-4114-ab43-dc2a6295f80c,TCGA-AR-A252
a1ba2be6-2ba6-4be5-9cc8-6db7950601c9,TCGA-AR-A24T
597c71b0-5c49-409d-84ff-cc31b185c620,TCGA-E2-A572
d0dc0f54-e23f-40fb-a0ac-56fbd55108f0,TCGA-E2-A15R
9d025af7-ba40-4329-9308-d039aaad900b,TCGA-A8-A09T
c5bb9834-a08f-4729-9aec-22f9a2816184,TCGA-E2-A1IO
ad01e71e-ed1f-4de6-81b5-8ef60f7a38d0,TCGA-E9-A1NA
92e1baff-0f43-4841-aab9-fdda0078673a,TCGA-A2-A259
4541a5e4-240b-466d-bbc4-3904581490f3,TCGA-S3-AA11
c355cc80-6344-44b2-82e0-79d701fef03c,TCGA-BH-A0B2
42ed2e82-e41d-4e2e-8bf3-8dfc324b040f,TCGA-AO-A0JD
0f9b8032-b21a-4480-8434-d174760a7ddd,TCGA-AR-A0TW
490dfd10-0c85-48a9-b4ce-22b4445ed504,TCGA-AN-A0FZ
0781a18f-ce2a-478f-945e-49b2b8d7d941,TCGA-A2-A04W
ab3b04d0-d1fb-48f4-aae2-9ef96c9f5fb2,TCGA-D8-A27N
28b12d43-f858-458b-9305-6581a9498e59,TCGA-E2-A1LH
fd6f4c9b-ee43-4939-8cfa-2e447aedbcf3,TCGA-AN-A0AM
c5d73777-b7f3-4107-9efc-afde92f70469,TCGA-LL-A7T0
666548b5-7b80-42af-80f3-207063c35b3b,TCGA-A8-A096
a02fb212-a6cc-40b2-9d31-481fc1ce0911,TCGA-A7-A26E
a0baf653-6f10-46fe-959c-54268fbc670e,TCGA-E2-A1BC
24eddfec-08a0-48fa-bef3-a4b9bd740170,TCGA-EW-A1PG
e88a6a51-24b3-4b52-bd5a-f306f1c9e0d9,TCGA-C8-A26Z
87c074cd-bcd8-4280-a12e-b205f50e139c,TCGA-E2-A15C
096761b0-f4ca-448d-b78f-58469a508798,TCGA-BH-A0HU
c6151c87-ab96-49c3-a250-b56211cd20e5,TCGA-D8-A1JS
87e5aef9-f493-4e46-bb5b-7cd18d5e30fc,TCGA-C8-A8HR
68a74e5b-649e-4568-8616-d2292a4eca19,TCGA-A7-A5ZV
774f5688-bad0-4a78-b26a-7aceb353e603,TCGA-A8-A07Z
a7bca7c2-8c54-4ad1-9deb-7f77c962bb07,TCGA-B6-A0IQ
ba3f32ca-85e0-467a-a733-99ea832ff1c3,TCGA-EW-A2FW
bd35c087-9a96-4f86-99f2-1a2a8936471a,TCGA-AN-A0XW
574d0a5f-8cb7-4783-8d5e-b07c1b3460dc,TCGA-AC-A2QH
824f5b0a-44d4-4ccf-9277-1ef752462bb3,TCGA-A2-A0D4
9692b4cc-6c7f-4f88-8854-769568f088ae,TCGA-AC-A62V
c33e4a5e-f54e-48e0-bcbf-4e019e63a352,TCGA-AO-A1KQ
3a814d3d-749f-4066-b33b-3faf503d84bb,TCGA-A8-A06Q
8c92ecf0-5d81-48c3-ad9f-9adf51860962,TCGA-A7-A4SB
253aa5dc-9853-462a-9bcd-c2e44817833b,TCGA-3C-AAAU
aeee03c3-20b3-4f96-b686-52111ce99a63,TCGA-BH-A0BW
91d22570-2889-46c5-9efe-5c40a4f84e5b,TCGA-B6-A0IA
95bb2613-9194-434c-801b-fd18aa183f6a,TCGA-A1-A0SH
fefb685b-91fc-4837-b612-73be3c4d941e,TCGA-AN-A0FL
d702ead2-f1df-43e1-b1a4-c506902b14df,TCGA-EW-A1PC
6e24acde-7dd0-46b9-b3c5-b0b617912910,TCGA-A2-A0EO
7050a8f4-f7f5-41ba-9bda-942d369cf317,TCGA-A7-A26F
6f73500d-4b23-4f14-911b-fbc69bd38f4b,TCGA-A7-A0CH
0db633a3-b1da-4caf-8e2c-89c0bc422869,TCGA-GM-A2DI
d635a6e8-ecb3-4f9c-a56a-af1d0c714d7a,TCGA-A7-A3IY
3628bc49-6968-47a8-96e4-e47421a7152a,TCGA-C8-A12K
5383a729-554e-4d3e-ba62-449f45b7567d,TCGA-BH-A42T
f3f0919f-f9eb-4baf-aeef-c79fbafef237,TCGA-BH-A0H3
87506e5d-4ebe-4f0c-a124-ea0add72d2ac,TCGA-V7-A7HQ
0c13d041-ca8d-48cc-ba02-3b7889e5367c,TCGA-D8-A1XS
caf3d917-623d-4e2a-ac0a-521415385763,TCGA-A8-A091
44beea06-28a7-490a-b6bb-4e023230e51c,TCGA-A8-A06T
65c868ba-94ed-43f2-bfd1-814979ee9486,TCGA-AO-A0J5
a854c368-6e81-4ade-9ea9-afbee1c4c448,TCGA-AO-A0JI
b36c0e8b-a9b1-46ac-8946-88e64a28ff5a,TCGA-D8-A146
0b0b23c2-dac8-45cf-ba91-913776b00a33,TCGA-AR-A2LL
2056c543-2f73-4a2f-995e-3af2dda7b514,TCGA-E2-A1L7
d6ca3b86-5a26-4467-b9a9-cb7fcc5a7316,TCGA-A8-A07E
2645561c-8313-4196-b321-b4a83879df88,TCGA-EW-A6SD
13cc2a80-d6fe-49ff-9868-c9eac6df3c5e,TCGA-D8-A1XV
647221bc-8100-4bb5-86a5-973fb67fde0b,TCGA-OL-A5RY
1990cbfd-497e-4fcb-ad10-251e410c0d29,TCGA-E2-A1LE
2f3e03a2-8764-4791-b53a-a599c6159e19,TCGA-LL-A442
42b32308-71f1-4f21-935f-7e4e5751e332,TCGA-D8-A1JJ
5a61d29b-5ae6-41b6-8842-865463f72990,TCGA-BH-A1FD
fb1c09a7-660e-4585-85b8-5acc456563cf,TCGA-B6-A0X5
207b5c1c-3710-47bd-be2c-e1307631b28f,TCGA-E2-A155
870c128f-49d0-462a-8970-5175e791096b,TCGA-A8-A07S
039eaafb-c311-45ff-9df7-30c1b0bab00a,TCGA-BH-A0EI
671bc03b-e3a8-45f6-88e4-ce138c716886,TCGA-BH-A0W5
a410ae33-9070-4d1d-886a-21f04666a6c7,TCGA-E9-A6HE
f6ec2075-052d-4677-8423-378ae45593ba,TCGA-A2-A3XW
f72da140-1607-4609-a6bf-ebe538667a8c,TCGA-A2-A0YT
5ee2f830-f808-4e6c-89c1-6c90859958e1,TCGA-C8-A138
8dc201bf-b152-458f-86ee-347744a1b9bd,TCGA-E9-A5UP
c50bf088-8ad3-495c-b7b5-1eca9bb546ba,TCGA-C8-A12V
8afeab3f-89ee-4901-8a32-d13587dbcab5,TCGA-BH-A5J0
dc3a76a7-bac2-43c0-90e2-e251e459c659,TCGA-E9-A1NF
02a4ccea-1464-4664-bc44-bb6569a34608,TCGA-A8-A084
56f3a401-cf18-4d25-b4af-6bacca469041,TCGA-C8-A1HN
dadd1789-354a-4abb-8d4e-8556166cf341,TCGA-A8-A09E
947967e5-9255-49e1-886b-3dd81909a9da,TCGA-BH-A0HL
bb0cccb7-712e-43ad-a3be-cd928a159e0d,TCGA-AR-A0U3
eb688a21-10b9-43c3-88d3-2e9a8d30b42b,TCGA-GM-A5PV
d826d551-cb0f-4d0e-b21d-a7b0c9010a62,TCGA-UL-AAZ6
70532e65-df18-4e1d-beaf-08fbf349bec0,TCGA-D8-A1XD
e17707f9-a0db-473f-9dc6-608b62e74689,TCGA-A2-A0CL
59fe0f14-0415-43b7-87c7-1098e4b434ea,TCGA-A8-A08I
2b9e2225-fb4d-4bc5-8c9a-58cd993627f9,TCGA-E2-A108
42fe2b41-93aa-4738-988e-66239bef2ec7,TCGA-A8-A08J
