Gene,logFC,pvalue
MAP7D2,0.16039644003997328,0.0061435834564250915
ATAD3C,0.18715448172452342,0.0061588826182641734
CAPS,-0.1691441078934846,0.006200737309337142
WNT3A,0.18913674244976258,0.0062457877822520375
LHX8,0.16708441420263137,0.006282442511099629
CRISP2,0.17210858132272264,0.006295659408746252
PTGER1,0.17999634563142908,0.006312037648031195
MNX1,0.18389083779311127,0.006345752966624991
C16orf74,-0.16126867840912967,0.006352329871869715
FAM47E,0.1396128243211823,0.006362598614645285
SPRR3,0.1724398512815317,0.0063663229518852605
BATF,0.15847608910741823,0.006367514812535103
NCAPG,-0.17458364036695267,0.006401808749545099
MAGEA6,-0.156638367928249,0.006432876635075845
MAGEA8,0.17861300286017778,0.006436700955840949
LYZL2,-0.18683295674969563,0.00654576566266285
DUSP13,-0.18004357926590675,0.00657318574643709
SLC22A31,0.15858117215318218,0.0066114484100673315
C9orf135,0.1796144329325992,0.006677782040936671
OR8G5,0.1732981517520156,0.006719738583942653
H2AC4,-0.16162352850937278,0.00674332685129036
RORC,0.13682038522551795,0.006801002861279508
ALOX15,0.1823022191834141,0.006871590495551548
MYOZ3,0.1771901496713864,0.006877824655244672
MAP3K19,0.18524593148982219,0.007132788890538201
NPAS1,-0.16765387838874027,0.007139394312354775
PCDHA9,0.18099538220743538,0.0072247947338358745
P2RY4,0.18820280190547706,0.007269428199002888
CES5A,0.17457674408632254,0.007364946819118784
SMC1B,0.16044905844695792,0.007368679698421264
UNC5D,0.16040433352462743,0.007400446680519283
FSTL5,0.15218066652817072,0.007434881595971925
CCL7,0.16002073096334202,0.0074350639341919204
EBF4,0.15969042688902538,0.0074823773250381875
CCDC78,-0.16812050266830925,0.007490411359200902
ANK1,0.1978190528847314,0.007495924735571301
KRT37,-0.1638556901614919,0.007505104082499255
FGL1,0.17916364251673256,0.007536519109544174
CORO6,0.18725425659335757,0.007588610110521912
POTEF,0.18259026787771687,0.007601895111983422
OTX1,0.15991742867246425,0.007655925651417174
TFCP2L1,0.16501847568665357,0.007702397674563988
ELFN2,0.17995273596422112,0.007707998838916452
H1-4,-0.17415348830544244,0.007722629071492081
MARCHF11,0.18647007399517515,0.007806760814754428
FAR2,0.17985484284545056,0.007840164744233661
HSPB1,-0.16652142935425465,0.007844695751972688
SMIM31,0.17121225803809864,0.007904980552335312
ARHGAP8,0.1673240036196195,0.00797028447843628
CCDC196,-0.1831095877545559,0.008022973074213133
ISX,0.1788525184349695,0.008129166035855612
ARX,0.18460401099031787,0.00813056231209153
MARCHF10,-0.17089147558164003,0.008141779357160692
TSPEAR,0.18103643515840345,0.008155328617530159
CACNA1B,0.1620946510730296,0.008175788176136421
PERM1,0.16658865588672067,0.008193458556314316
FFAR2,-0.16894035452207218,0.008276672315754373
ZNF732,0.17025495710653837,0.008291762573015816
TNNT1,-0.17694034187580576,0.008304982683223014
NPTXR,0.17175335811188697,0.008326608245729686
MROH2A,0.16386673782638145,0.008335641964236518
CLGN,0.1526148952582287,0.008459354915561735
H2BC14,-0.1672282741305237,0.008531013253478398
APLP1,-0.1827986033244803,0.008584717042107037
KRT78,0.12399606221831241,0.008608194153488376
SLC38A1,0.1692254347636736,0.00861085598459941
ADGRF4,0.16482975536954608,0.008696476823394373
TAL2,0.18057670811802032,0.008754718113703088
TEX101,0.1654931230383569,0.008921798218884601
VWA5B2,-0.18438844932682324,0.008967980129466964
FAM135B,-0.17168641712757837,0.00896885333630469
POTEJ,0.18822311093532018,0.009039150694314673
PLK1,-0.160847257365199,0.009053936314226995
CKM,0.16631620106618686,0.009082156800943013
OR10H1,0.17927974713774925,0.00910609082846805
SYT4,-0.19707476053126682,0.009144517081697778
MTTP,0.1614315934119552,0.009191224312800034
EPHA8,-0.17219567104502934,0.009205441962533763
CSAG1,-0.15295236529463463,0.00924964215065251
CHRNA9,-0.18898504428790813,0.009337889348804107
IL17REL,0.16870081098421502,0.00941482322722438
CDC20B,0.17851152338327897,0.009519439388293659
SERPINI1,-0.17732153179280136,0.00958879391814557
MEGF10,0.17275960536406884,0.009612339585808925
H2BC21,-0.16836382944805317,0.00961996633886722
PCDHA5,0.17549916886475145,0.009720339599750138
TUBA3C,-0.18195974677202445,0.009828686417789438
GABRB1,0.16885800449741656,0.009872137967484429
RAD21L1,0.1746810081045681,0.00991179790633083
BX276092.9,-0.17945294951896062,0.009964012817715558
NEXMIF,0.1649518746173102,0.010085408350698655
GREB1L,0.15315747558456652,0.010179983774721396
NAT8L,0.17112923282505854,0.01024331107554866
GSTA3,-0.17799231598069645,0.0102596155632622
FYB2,0.14708476614301647,0.010274601746585307
ERFE,-0.16078442499450937,0.010343464559237457
ZDHHC22,-0.18721557461010582,0.010368471519438295
AMHR2,0.16758192904323754,0.010418647773623314
CATIP,-0.17398493170164742,0.010440244713337501
BDKRB1,0.16747654693139735,0.0104677343733333
H1-5,-0.1540486962824284,0.010522835245158098
RAPSN,0.1441706873185767,0.01052465627533219
GPR6,0.18154968912691186,0.010541392848459848
EYA1,0.17188953620292813,0.010567879492035769
ABCC12,0.1624431967281812,0.010577010605325244
RNASE4,0.158017676590349,0.010692315477435394
TFF1,0.12097528860835316,0.010892358532807702
AMY2A,0.17011246628370008,0.010954337769541612
CCDC187,-0.1802676286252497,0.010968737194273798
PPM1E,-0.16949855198864938,0.011010953346500854
ACTL8,-0.1457880749938114,0.011020241695911466
AMER3,-0.1891073172003655,0.011024404040649654
SH2D6,-0.16955635430094212,0.011071633019641291
H2BC17,-0.16352863467814516,0.01119405518906493
SLC6A4,0.1746738748001264,0.011263113882812634
H2AW,0.18294734254777958,0.011335385326704122
BMPR1B,-0.17252589826870102,0.011373138560118573
PGR,0.1427441437537577,0.011405335684880653
TSPOAP1,0.16693396298713248,0.011479696655818373
SPOCD1,0.17557183361537326,0.011559144846310064
TRIM54,0.17075052561047907,0.011691059449931637
EZHIP,0.13794850293400443,0.011723257799120703
FGFR3,-0.1576675693178572,0.011728237469799459
TYRP1,0.1680130315922596,0.011739729267854755
LIPH,0.15541470553164236,0.011806391853706412
INA,0.12737496819121755,0.011828731561402767
ADAMTS15,0.13193188030695974,0.011878835682499018
GPR83,0.16105338421537732,0.011923418297899323
TMPRSS11D,0.15862884663885335,0.012039126740950958
DNAH11,0.16302394362024014,0.012058935302861494
SMIM33,0.17329018607217314,0.012084365538812989
RBM11,0.15333823492466236,0.012161113133627353
MYRFL,0.16839921621757453,0.012269204877903808
SULT4A1,0.1638863163971557,0.012606957836058998
TAS1R3,0.16971842836508014,0.012626886210757617
LIN28A,-0.18005920784739068,0.012683627718126861
SLURP1,0.1440355536070283,0.012819093659416607
RHBDL1,-0.15612466218356427,0.012822559393378011
PCSK1N,0.15517112919469286,0.012823104046192347
TBATA,0.16815532784590942,0.012896828026441867
CT83,0.052909453911382576,0.012958221173616368
TMEM191B,-0.16102945868540272,0.0129965552545738
TBC1D3L,0.1577618161457878,0.013002397344004536
DCD,0.17110633417096704,0.01300832727582207
NTS,0.17547699833946823,0.01304270320585009
FOXH1,-0.16688650047112208,0.013125434657207462
CYP4A11,0.16467395437305318,0.013126991734311626
SIX1,0.17273908829415555,0.013156470282682159
GJB7,0.15919082962422162,0.013171009867295937
ONECUT2,0.17039322310762556,0.013196996044203754
HYAL4,0.1562819526597876,0.013201385550505674
PLAAT3,0.13972906756056125,0.013238111029368824
TPPP3,0.16033376469174693,0.013238638190607506
GRIA2,-0.1777441618566965,0.013328181006538525
MAGEA12,-0.15250993948816471,0.013456222439620497
HPN,-0.1289278338257987,0.013491365612444219
LRRN4,0.14679813506050138,0.013652665620232696
NR5A1,0.15062684588220954,0.013817979750270043
ATP1A4,0.14841951337503714,0.013949688224836849
IQCJ,0.17111743026972467,0.013957318163832458
CPB1,-0.16587228026813292,0.014104242090440791
DMRTC2,0.1666423495312204,0.014521252640283904
GRID2,0.15737895216425077,0.014656514648001703
PLK5,0.16009699251365897,0.014964317628955863
LRRC46,-0.13386933774719745,0.015005527485008177
GPR179,0.16150231399543197,0.015106558775747547
NETO2,0.16787078689728213,0.015261516858785061
U2AF1L5,0.16289641487310946,0.015267931253831309
SLC5A5,0.1639350145340231,0.015269123559326934
SLC4A10,0.17471704278859593,0.01529519836506377
MYH14,0.15354169024783496,0.015378452229622069
CDON,0.15793099315742673,0.015389063732382394
CENPA,-0.1412021618511081,0.015440029706337446
IP6K3,-0.16628623254107872,0.015764194429295157
CYP2C8,0.16644593708899957,0.015875031038717336
H4C5,-0.16326986093627155,0.016023024132937012
GSG1L,0.16616780529116923,0.01610235424830401
CLDN25,0.1626989197957946,0.01614979102479555
METRN,-0.1297445703426066,0.016213755033502458
FOXN4,0.16562107414089597,0.016273462000626186
B4GALNT3,0.15919980899270053,0.01634295833541927
RET,-0.14096457654135025,0.016366206006351622
GSTT2B,0.15874056883234583,0.017068415234416497
AC011498.4,0.14948032345126952,0.01719048785969888
KEL,0.1657155714422635,0.017203887950177042
H3C3,-0.15340882176830425,0.01735438921198479
TGFBR3L,-0.16053712485763594,0.01753594565639462
SFTA2,0.15669360877107938,0.017645121393719158
H2AC16,-0.14904330197844037,0.017685506462073473
HMGCLL1,0.1657791706636747,0.01789790850822766
STMN4,0.16272667983863587,0.017938430491300183
SLC17A8,0.16200607518119844,0.01796290332287712
CDH15,0.16051877884956547,0.01796409992130114
TMSB15A,0.13023731991672233,0.01799706977296454
CAPSL,0.1536540837470631,0.018141743222863712
CACNA1D,0.13406318695049838,0.018206556970407274
LMNTD2,-0.14586013863890998,0.018206937776727296
SNX22,0.13894116617054866,0.018346556955314845
RGS8,0.1606092477655941,0.018381773915892696
LETM2,-0.15282065140344533,0.01845952512504452
NKX2-2,0.15982782533192727,0.01860191914328319
OR2B6,-0.15616554340477695,0.018891344513469733
ASPHD1,-0.1612305916041763,0.018924310356972365
TP73,0.13809918413647304,0.01894845225484561
POTEE,0.159970022301435,0.018995753673627082
PDZK1,0.15360519292576208,0.01904259097979121
HSD17B1,0.1549171342526426,0.01908043125388097
H4C8,-0.15751783194604552,0.019111220543840495
MMEL1,0.12492025117516914,0.019121141414892198
STOX1,0.15745889610459754,0.019155982781094406
CFAP57,0.13168191770072146,0.01923878347316151
MYBL1,-0.14841141150459838,0.019251793802745828
B4GALNT2,0.15384665275917037,0.019282058627848795
YBX2,-0.15146177640355596,0.01956862506173704
DTNA,0.1610587645383832,0.01957178483367936
GSTM3,0.1462261320414494,0.01971583364643339
TUBA4B,0.16452558413301116,0.019821337523633478
HCN2,-0.16490727325006702,0.019855285521320966
SERPINA6,-0.16107694109578735,0.020054702691190373
ANKRD20A4P,0.1544998392335582,0.020254419620011423
RHOBTB3,0.16529117162464504,0.020406206562241597
RHBG,-0.15604125340343994,0.020408424430841808
PXDNL,-0.1691122788952174,0.020459019830932772
JAKMIP3,0.14743679515248906,0.020471368043347562
SLC15A5,0.1621515793792968,0.020489862321060075
MMP1,0.1462700711884406,0.020494068224085685
CFAP74,-0.15892989111084926,0.0205947751130415
NR0B1,0.15878260923876458,0.020637946978151255
CABP4,0.154608978614649,0.020768781046571087
C2orf73,0.15528714710951946,0.02083396258109635
SKIDA1,0.16405261326988443,0.020947905201409697
TRIM9,0.15759952045524034,0.021008926195063324
LGALS9B,0.16045016678296675,0.02101077672655051
CIB3,-0.12905849673836628,0.02120157324936364
CXXC4,0.14095102870262277,0.02130877578622498
SLC16A6,-0.12542832605734505,0.021572553456873894
SVOP,-0.1654588780945013,0.021690404721177642
OR13A1,0.15559910336326657,0.021711192788285955
SPINK1,0.14727869040788724,0.021907037653425505
MT1H,0.13096342162129979,0.02201453329766803
TRIM67,0.1508018577103731,0.022405639681954782
ZNF860,0.1487546470626605,0.022653660596409365
SATL1,0.1379367573529676,0.022731280209434865
BAIAP2L2,0.12196550580618931,0.02275224041348062
SLC34A3,-0.14401023167562071,0.022914384873418334
SPPL2C,0.15872914847149744,0.023167503938289338
STH,0.15091499338802797,0.023413161482979526
AGXT2,0.14995080388481485,0.02372477273011963
GPR160,0.09956781150076183,0.02381611047889856
PRR36,-0.11190413839502977,0.02395852273526277
SCUBE3,0.14245228580324715,0.02398123856071692
UROC1,0.13162430285538781,0.024057194392134853
ENPP5,0.14925151600121944,0.024132372547622745
NBPF4,-0.1525593605401166,0.024138775503215148
RIPOR3,0.15397980832282065,0.02429957202113494
SBSN,0.10418807238990377,0.024388947227434014
GPR26,-0.15924988532978296,0.02455725193774177
C20orf204,-0.1479860002307291,0.02455851321962354
CFAP70,0.13394835905620323,0.024828602202035824
CKAP2L,-0.14582415267484716,0.02483997589477313
CDK5R2,-0.16001863785367965,0.02485748137828318
KIF2C,-0.13407074802045452,0.025303694782519724
TRPM5,-0.15563541676702738,0.025313852039093702
KRT38,-0.12105641150011195,0.025528649709487324
CADM2,0.14160769745007076,0.02555421193977203
HLTF,0.152829307951696,0.025669520083641397
GALNT14,0.14513639590284141,0.025711154557636826
FOXA1,-0.05260726715487585,0.025729248453535813
LYPD3,0.14308672162012126,0.025750011333691345
SYT13,-0.15161206793706272,0.02594346057736006
PRSS27,0.13097498870408572,0.026081443385161874
GPR19,0.13635349190381288,0.026206914766892596
OR13J1,0.15130840670781767,0.026250507034365975
PRRT2,-0.14047966198960965,0.026342467815097022
CYP27B1,0.150961237162324,0.026580367677055405
RPS4Y1,-0.15881727455125327,0.026759727587903025
TPSG1,-0.13172905929801115,0.026777478533397837
A1CF,0.14566220696507648,0.026802848160709353
OAS1,0.14595729535222596,0.02683533732169542
KIF5C,0.13574644402091957,0.02710360178631908
PMAIP1,0.1533275432740586,0.027151858513318694
MISP3,-0.11565060236815217,0.027203753414465903
H2AC21,-0.13673354974933516,0.02729986676092939
NOTCH2NLA,0.14952834698125922,0.027556998372552335
NUTM2E,0.14553695788583282,0.027613993166423725
SPAG16,0.16032817830633,0.027895288345683375
PAGE2B,-0.1473559362081603,0.028009432317963844
ZSWIM5,0.13147107744365868,0.02804358185614273
SRRM3,0.13416426569840562,0.02807942816991132
KLRG2,0.14498187104056665,0.028171922331354633
SSX1,-0.13898196018297776,0.028225055840778484
PLA2G4D,-0.14472667995688138,0.028560497836487505
ZIM2,0.1462898169413352,0.02890718789571993
ITLN2,-0.12700710854831773,0.028924937107446386
GCGR,0.1439917785787865,0.028986717929807733
RADIL,0.1401979474669664,0.029034101583676142
TMEM52,-0.14156853944541262,0.02917979987600504
TCHHL1,0.10192670607578828,0.029270603503392473
CHRNB2,0.15640283107352418,0.029451018516090555
STRA8,0.09993585938750127,0.02985615946249696
BPIFB1,0.11726460164782987,0.030055098832747013
GABRA1,-0.14839697929836138,0.030173106294261454
ERVH48-1,0.13124355244238198,0.030178233430160684
RGS22,-0.1287047379117117,0.03021196597551132
GATA4,-0.15394684269715658,0.030219667072462566
NDST4,-0.15814925942935432,0.030219708276263853
FAM155B,-0.13764845172903484,0.030301325789002916
CFAP43,0.12179158083521269,0.030375898802181705
TNNC2,0.14234601623800003,0.030850426223213934
SBK2,-0.14834533068559114,0.030947715871399713
CHRNA4,0.14590788938041993,0.031060476183365476
ABHD2,0.14173988566843332,0.03122807937070376
ENHO,-0.14936855437953644,0.03137527931782742
GPRC5C,0.11483778049987187,0.031626749641920415
TEDDM1,0.14432147612655186,0.03174842935939704
CBX2,0.13570475127696788,0.0322244630695018
C11orf42,0.14485030000842666,0.032230613997894786
UNC13A,0.15609811434815482,0.0323071606489858
EXTL1,0.1142281649381402,0.032614064254518904
HOXC12,0.14132751725813425,0.032695855829271286
LRRC10B,0.14815023153018256,0.03296117877581959
PRMT8,-0.14758264493576162,0.032968838619534535
CPNE7,0.1483119869561483,0.033188506245627955
CAPN9,0.12282596759292178,0.03349726664591397
ZNF729,0.14461458274139938,0.03381580830563263
MCM10,-0.128299452201359,0.03382358427077561
TOX3,0.1025637760345004,0.03383330712119972
SCG3,0.14916380326526302,0.033902555812650524
SPAG6,0.15142783042879152,0.03447439930376959
RNF225,0.1464426862275716,0.03450251979412846
KRT19,-0.11817936516462167,0.034535934729207324
MSLN,0.09556543546596785,0.03492145039485197
ENTPD2,0.12702149900013548,0.035016671750128396
AC010255.2,0.13981309405717007,0.03504014948291764
EIF5AL1,0.14066585291055597,0.03520054920741715
PLAC1,-0.13024499958725966,0.035284357577457605
CFAP47,0.13377866078711384,0.035439568270847724
ERBB2,0.13765229165630552,0.03553787155134493
PILRB,0.14420181433222282,0.035719338822803426
CTAGE15,0.1409178130314892,0.03584959088645182
CHIA,0.10866316705119283,0.03590061069494284
DUSP15,0.13923414244126248,0.03617711476791066
H2AC13,-0.141902830435658,0.03625637041215123
GPRC5D,0.13129007139952573,0.03634962689375987
SPP1,0.14121810511701532,0.03636810687186932
NEUROD2,0.1466523803933394,0.036377348289040656
CA8,0.13053095302669263,0.03638114388905477
H2AC19,-0.14337861958087905,0.03639597306709733
SYNGR4,-0.1408010167642255,0.03660803310837778
LRRC6,0.1331830037506163,0.036611536489127655
C11orf86,0.07336608696644464,0.03675695025912857
WDR87,0.12842648414459587,0.0372169922859284
MROH6,0.14206676038802987,0.0373518165395553
IFIT1,0.13955322082162147,0.037749219616926795
SYT1,0.1375767698287922,0.03778495252438957
ELOVL2,0.1342077768484561,0.037925476388475945
STK31,0.13409556644938275,0.03805215508849987
GGH,0.13463393386710265,0.038111030488407735
MT-ATP8,0.1336687546093966,0.03818701574705439
CCDC175,0.14591598104093512,0.038231496056690815
TDO2,0.1303757846317361,0.03825051542721246
NRAP,0.1412798500510783,0.0385793644331938
VAV3,0.10409487613761681,0.03897355549329806
DLGAP3,0.139573145912178,0.03899027016329025
FMN1,0.13155778843209853,0.03900649589400832
DCAF4L2,-0.13219880450461335,0.03905047664267386
MRPL12,-0.1355745984118883,0.039224094360841386
CFAP299,0.14497698284432223,0.03968898555135286
PRR11,-0.1311746655950593,0.04006859771414351
MAGEC2,-0.13486628286675162,0.04021273298632417
C6orf141,-0.14573679951090543,0.04025455427774284
LRRC14B,0.12692607228075978,0.04037140853590136
CRISP3,0.13294459291951444,0.040377437001666634
ELAPOR1,0.08709593519555306,0.04047176419866742
OR51E2,0.13366929750976803,0.041296514400323274
GRIN1,0.12307811086490072,0.041537110670291914
MPV17L,0.12128823713509154,0.04156096680321906
PRR5-ARHGAP8,0.1334516279949965,0.04204698376869689
CTSV,0.10809169374020733,0.04245413447855535
KIF12,-0.12085434590710348,0.04250422816887076
MKRN3,0.12668185110951363,0.04263208481175433
CA1,0.11829080829970737,0.04268392922932564
ZG16,-0.1455853965286204,0.04286650248505505
HRH3,-0.1351814410229808,0.043265672649032125
SLC7A8,0.09636751005689437,0.04370928316897358
CLDN6,0.08868912989697639,0.04397773860405962
NMNAT3,0.13692287476103593,0.04400794324488237
NAT1,0.11114043744578134,0.044208923874784395
ALCAM,0.11345268478977336,0.04454780820074977
PTGES,0.14089450224017233,0.044592794943124556
IGFL3,0.13274927087896338,0.04513516028843473
TNFRSF18,-0.13594310771338833,0.04519730273455444
EPHX4,0.13719844563036152,0.04521677775613241
BSND,0.12385465980745038,0.045621156479765335
CYP4B1,0.10448778402135062,0.04603505293231667
CYFIP2,0.1340722500047945,0.04609159854035043
KCNH2,-0.13299032266725655,0.04655129224446032
SLITRK6,0.13279228107703522,0.04676757690286032
KCNH1,0.11747428519122549,0.04744394006453633
IGDCC3,0.12785163302062008,0.047621194697455856
STPG3,-0.12911286182684573,0.047630405897804734
HTR1E,-0.1406211788854163,0.04769886969648747
CCDC83,-0.1258655053241564,0.04805576369567267
SYCE3,-0.1285387336879661,0.04813929198397131
XBP1,-0.08207850543685352,0.048213515236474366
AL031777.2,-0.1362593577731639,0.04823572484835345
UPK3B,0.11584869721947916,0.04850085119587002
NBPF6,-0.13394811774596677,0.04851855168617229
FSIP1,-0.10174096927082588,0.04861580485403974
ASTN2,0.10991150702749058,0.04873420195952501
C5orf49,0.11117422332309773,0.0488312644254784
CPB2,0.1336167970744657,0.04907812314381715
RETREG1,-0.12013526171443248,0.04908429119179522
MYBL2,-0.1261551937454014,0.0491518838000806
M1AP,0.1274634087036138,0.04946690987875068
EFR3B,-0.11380435914273718,0.0499815403563092
H2BU1,0.14069120934221413,0.05008946677994838
UGT2B17,0.13844255371329037,0.050709633851294914
CAMP,0.12948230084211584,0.05076726184542231
C4orf48,-0.13632369786988183,0.050942809341778375
FAM83E,0.13100558620357217,0.0510921692417273
PLEKHD1,-0.1059530344947886,0.05134236872344711
PLSCR2,0.12056991673633141,0.05147586774289902
BEST3,0.13501940821829805,0.0515258386091573
SLC23A1,0.11172602978880566,0.051538901588164536
MST1R,0.1328974074037282,0.05199029846554876
SCD,-0.13113183387233332,0.05218769538134679
SLC7A2,0.11519333564394071,0.0525398394715119
H2BC15,-0.1282257134499016,0.05265605712933773
UMOD,0.12093702472516146,0.05301243580100843
FA2H,0.11384506809287255,0.053363426819502506
UGT1A7,0.11997252267021627,0.053415322960547004
DCAF12L1,0.13826198890089397,0.0534672124438654
EFHD1,0.1028767713297481,0.05360138402711578
WDR38,0.13365675429764096,0.053613725219225486
BRINP2,-0.13127158015284043,0.05401866204844245
C20orf85,0.13688228827972676,0.05419890494860039
CFHR4,-0.11572050257296644,0.05438166538365289
MAFA,-0.13572235179165099,0.054441799673913105
NQO1,0.11272829687399083,0.05511912770366511
CAPN8,0.09394148022801863,0.055246797371685384
TMEM225B,0.12408092392571826,0.05543031818493475
RASL10B,0.11512886065589861,0.05581371896613478
LINC00514,0.12592684332411874,0.056685235433074
ABAT,0.10102371109219654,0.05669261191028558
TTC6,-0.05983761220586714,0.05685816845544971
SYT9,0.10895381580594024,0.057075613139568666
SPRR1B,0.0985840402284253,0.05740158925819177
DEPDC1,-0.11649021184668928,0.057804436891289425
ZNF804B,0.13315839681399447,0.058300640238712884
SYT17,0.10863265258218774,0.05850341430196172
AGR3,-0.07696487548943348,0.05852616397234671
SLC38A3,0.11098988668346656,0.05882156279496416
HS3ST5,-0.13559340270315298,0.059203651720846115
CYP2A7,-0.13357331542908912,0.05924321797072454
PFKFB1,0.1196292642575858,0.05951934579116359
DNAJC6,0.1261356870818842,0.05984192689074067
OLIG1,0.11280117990046165,0.05986157105112706
CEP55,-0.11692045597431339,0.06003135625338964
GNG4,0.12533277255234476,0.060187843981435805
H3C7,-0.11783564510323588,0.06029002733667998
STX16-NPEPL1,0.1305053215413718,0.060571911248091824
KLC3,0.12171076020781296,0.06074849794402999
PCSK6,0.12051508258747377,0.061696943592712196
PRLH,-0.12309730222480658,0.06189745225733624
ERVV-1,0.1155939641931418,0.06226119102849901
DLGAP1,0.12038421588458334,0.062519784897611
NRIP3,0.13464775308300503,0.06252311520935314
TEX13C,-0.12308936670567452,0.0625380190669422
CDC20,-0.10765623065781202,0.06271597513931167
YJEFN3,0.12470744488790153,0.06295611617985948
GJB1,0.12365940192868535,0.06319921725832403
TEX45,-0.11886531235558981,0.06344874915817905
LRRN2,0.11860273204103967,0.0643947447279471
TMEM210,0.11016003407391439,0.0645595002315502
ETNK2,0.10926693161171122,0.06519407327645979
WFDC2,0.1272144180852745,0.06544724155054997
SAG,0.11791883251550861,0.06544749088715746
STMND1,0.09678754491343289,0.06549932942095062
LHFPL4,0.1248916169329754,0.06585500322460702
AXDND1,0.12413001286511344,0.0661310831301043
MCCD1,0.12726954764243356,0.06781012364291009
DHDH,0.11480116715577345,0.06810040215450573
DSCAML1,0.12252500674799735,0.06816965310576431
ADRA1B,0.12292483558545092,0.06824230834617755
PAGE5,0.12376695257810175,0.06842699862273104
TMEM26,0.12032569226716544,0.068724429918935
KIF20A,-0.11668763783040484,0.06942527728067564
OR56A3,-0.11526766582893752,0.06950138755315703
FEZF1,0.10940938198396408,0.06983071234625765
S100G,-0.13314897092021594,0.06987882303106337
SLC39A4,-0.12588196468015245,0.0699690129649884
AFF3,-0.08892341630645889,0.0703332701630445
H2AC18,-0.12419397269102728,0.07062579644201873
PCSK1,0.13313385883895099,0.0707498744277498
CFAP45,0.11376955442644132,0.0709938116020217
TEX14,-0.12521428198600623,0.07107295276067314
GDF15,-0.10053569056325859,0.07138891654296065
CLCNKA,-0.11625870391953047,0.07141292085924283
FOXI3,0.10744487232467004,0.07143293135523551
PAGE2,-0.10674774390730178,0.07149794920587099
CELF4,0.10700795841660793,0.07200491710326458
SCML2,0.11376067935748557,0.0722928578569309
FRMPD2,0.11085423704971997,0.07257225501544745
CRACR2A,0.11119100036592,0.07295066835656658
RNF43,0.1180182346274428,0.07300431524310204
PLEKHB1,-0.113402857397265,0.07349802220292484
H4C3,-0.10926859001960423,0.07349886959010987
TMEM184A,-0.0905314623799636,0.07357087004721942
KDM5D,-0.13087678815167128,0.0739021424786514
GDPD4,0.12631002808121672,0.07395777788733912
H1-3,-0.12156860080351548,0.07447501199393644
MAJIN,0.11892895919763141,0.07479209957795452
DGCR6,0.11822770469059526,0.07483486826300845
FADS1,0.12483324293240028,0.0750387351534537
LYPD4,0.12268469704098206,0.07531978647298845
GPR37L1,-0.12288285726549997,0.07593579002471584
ASAH2,0.11316348152674507,0.07612503781730252
RCOR2,-0.10254842552446619,0.0775050954407277
LACRT,0.12411038612138424,0.07964240636884927
CBS,0.10918630404276441,0.07972841574451812
CALHM1,-0.12547843764387073,0.08012946404836906
BRSK2,-0.11790708944253468,0.08062354088640714
SYBU,-0.09249671934274634,0.08064559551570494
CKB,0.10980976329632,0.08065599632813121
LYPD6,0.1077051071800432,0.08067443285336844
GPR27,0.10874399644440473,0.0809220502280263
HAPLN1,-0.11123519337613616,0.08143763898435749
TERT,-0.10451721212919411,0.08178148257911745
LONRF2,-0.08725517990380383,0.0820762895959397
CCNA2,-0.10894241905019714,0.08226289499645394
H2AC11,-0.12217133479291183,0.08285077797333054
ORM1,0.10712830260074309,0.08437393269641559
MELK,-0.10466957975245611,0.08512062470321216
PLIN5,0.10512159837708016,0.08553894103844145
VCX,-0.11496075946644088,0.08572088933519034
NPHS1,0.11038072159344406,0.08656122965600381
NXNL2,0.09590583921033938,0.08665367605459291
SERPINA4,0.11443885859358252,0.08696862199871175
VWA5B1,0.11860458204422311,0.08741682518376344
SLC17A9,0.11622634682757244,0.08753154186746166
SYT7,-0.11314128357092362,0.08830977169676427
IFNL1,0.10543340885622393,0.08867164026534156
FER1L5,0.11015928469398187,0.08948962776331777
BPIFA1,0.10767752974033329,0.0895293913170318
LRRC52,0.10899989800769175,0.09100952559054344
GNGT1,-0.11331273463174629,0.09162063640344358
ADAMTS19,0.11108830607104211,0.09165881039760743
COL2A1,-0.10631141113485365,0.09220778305834568
CABP7,-0.10574139641558383,0.09271338721669826
SPEF1,0.09238096203549356,0.09281587355820207
VTN,-0.12157772810903428,0.09285249492045854
AGTR1,0.11289790800673025,0.09332949842594185
PRKCG,0.1157099674266634,0.09345993191910165
SH3GL3,0.08306875259810892,0.09382700757740385
CCDC114,-0.10667061962014135,0.09448663926033972
RAB39B,0.11979885313139446,0.0946189086768171
CYP2A6,-0.11876506548097847,0.09470228190937478
CCNE1,0.08370807336165514,0.0968418036831538
PALM3,0.10920798406579665,0.09691122152661785
GJC3,0.10083354288505451,0.09729790778072903
EDDM3B,0.11472000597282435,0.09791457607176338
UGT2B15,0.10051138741254828,0.09819059336057485
LINGO1,0.11253125705980078,0.09872775580360517
RLN1,0.10662257423112398,0.09958630082098552
SH3GL2,0.10795520711499608,0.09979298665398309
DOC2A,-0.10560156582432836,0.09980043608489188
POTEI,0.10359388570755226,0.10063562554230022
ZNF534,0.1118687495127476,0.10114673692735675
AC138969.1,0.11043498499591191,0.10218415977422342
DLL3,0.09811601025898767,0.10243169318866945
MYO18B,-0.0996303687025322,0.10285940009578808
NAT8,0.10807390330602196,0.10314490681665274
FAM83A,0.10660843648277163,0.10359097941004937
MLPH,-0.043827629395081225,0.1036678742028621
TFF2,0.09963001655570743,0.10429348164547282
