,PC1,PC2,Cluster
99df3cc9-683b-449b-bcf4-94bbff09c90e,-9.549526752249134,1.403290210153842,2
24edd191-20a1-4887-951a-3f0a753d43f8,37.70872984898471,-33.28968028079576,1
866770c0-c4f1-4ed3-aa96-7ff4f7328323,13.72014097099159,25.79032011714147,0
ae4a5866-347f-4850-b4c8-a009d0765021,-33.79695636574511,-4.35109004914269,2
db70cd04-821e-43a7-bac1-815a30172be1,-11.63155829733432,-24.315741972598076,2
47750d31-987c-48bc-b5a2-4872eecb0ed0,-47.714458049656805,-10.853284898890498,2
e614fbb4-7574-4704-9525-c0aea4c10fc6,13.225587149041965,-11.598573274634106,0
682169e0-f36b-430c-896f-c93668b4ce78,-18.714773072137426,-5.188555387144562,2
ea16db3d-eb2a-44b3-bf22-258e583dbcf4,-1.2051545579681229,19.969497418456445,0
7caf8867-7cff-4dbd-b611-4748d86590a8,-1.3689183973096521,23.26630650189062,0
68a74e5b-649e-4568-8616-d2292a4eca19,-2.8979390375821326,-59.439686362938886,1
aa3cbc51-b74d-44b1-9043-cb2b9855a72b,-28.852564769630867,-3.2658099720375873,2
ed1fa4ae-5e58-465c-b106-379f7456656e,-5.838251797458939,9.93660484701857,0
034f8d01-f664-494b-bc04-77485000611f,3.5763392024672913,15.637692526330387,0
3b1b46e1-f475-46f0-af79-0b9296164be3,25.959150210712853,28.784992790255586,0
a6752916-4437-40a7-bc79-d21f52ad1f41,-0.48660025634271753,0.3426349211306883,0
0b59b278-d2f6-4aa6-bf6d-b8d743ae83af,34.15218786204597,-40.380138330587364,1
e862a544-f553-47fa-ba8b-675e0ce7c5bd,-6.767097484294906,18.34892156571375,0
b4b81763-61bc-469b-a048-eba733193262,13.955588559673703,16.780686953700265,0
857c6778-f94c-4b61-9df0-7ee340fb88bf,7.786169936202625,-16.18599961239497,0
c95b28ad-6de7-4494-b88a-7fc00ba9ee0a,-4.815556513093968,13.948305090222497,0
2f05f114-9769-48e4-978c-6bfe1f2f372f,-43.09520791334285,-4.035817639095344,2
11d450a3-4578-4444-8ddf-613b5868b683,-14.589655383176352,7.479936316670601,2
1ec0a33c-5b2e-4078-8226-48026f7d5c82,24.743693119880554,-43.395133448235704,1
a95ecb1b-9dd9-4916-9b73-b967278f3d85,3.1138355687847037,16.694647729874884,0
ba3f32ca-85e0-467a-a733-99ea832ff1c3,-35.26709837153491,-4.9750346805648356,2
444d0a78-82fe-4a80-9b41-d7daf98506ca,13.289198414176973,-15.830159164822819,1
8c22f448-940a-46f4-a192-f389d1931f0a,34.882136745913,28.763356371712604,0
b35809ed-747b-46b9-9921-e14d859e5b5d,-35.12077501454255,4.465047393263512,2
689ba70a-9664-459e-aee5-fd16b3b993a8,7.994816692996831,10.26145517192426,0
222dd9b5-4187-45b9-8cb1-fd16ba14425b,19.67355840189394,-6.099716831871747,0
1008e8d8-a93c-4779-80b6-1272322e7c52,-30.214017360183135,-28.784363228045596,2
2100a159-27a6-47f2-a2f2-58f5343e88b0,19.515007677516447,-40.807472658309585,1
273bc6c8-f5a9-44df-a707-5274fcba8362,19.905945459092838,21.78581394548665,0
f6c907ac-5dc9-4bdc-b7c6-3bac9f9059d3,-6.519774182605958,15.099623638929213,0
8923da54-2f7c-4315-9fc2-a1d6502df55b,26.474003154540792,21.622441843373696,0
586df577-513d-4d43-ac47-89c52f322d30,-27.507456471844865,-2.6042409024349973,2
deb14c1d-474c-4d6f-bb8a-2b6df5dce5c9,41.2632596961835,-21.548370472756517,1
3f91fef1-b62c-4884-a882-c99bb6ca9613,-36.31302414059954,-11.818886397169651,2
5a61d29b-5ae6-41b6-8842-865463f72990,-12.56265897449402,2.9616605951418777,2
2e64abe2-6024-4d28-9e09-560ce2a9fd15,-10.792162995206372,-1.1877266931745332,2
e1ef10f3-a1e2-4391-bfec-ac6b0231ae5d,-19.452105229967472,5.480715879880159,2
e0e050cc-5e2a-41fc-8394-b4816a9dc8a2,-9.143134178503795,17.883276833999474,0
0d71189d-6801-4d6b-b306-22efcaa2564a,47.52325368655679,-20.228134439116175,1
c07a2fe2-d51d-4fd6-a36e-9f04fc3b6c05,32.65992260354831,-39.96538760816353,1
b161c26d-64b1-4e03-94da-4f9b9de25e88,40.192820721899764,-22.182959361192037,1
096761b0-f4ca-448d-b78f-58469a508798,-17.245341678866318,-4.234815239560121,2
7e48e080-0ec9-4589-ba1d-6f7a1f60a010,50.28011975891741,-12.861704190681598,1
c9c9c085-8e23-454c-aa36-cf59e8dbc587,2.885050986899487,13.18045028324319,0
96cd848e-50fc-4244-beec-8d18b1703fff,-17.266490604779072,6.179922839877183,2
29246ea5-44e5-43d3-be04-c038c20db027,39.11882824711993,-37.62388889303503,1
c8c213fe-4ab7-4671-81cb-fe09b11fcbe7,26.63406159065464,-39.624089570141955,1
663797a8-ffd2-48a2-a5f6-992b5eb3c745,19.72849590272052,23.710894416742125,0
1babcd23-5abc-4f27-b367-a093590e9f6d,-29.434824202632836,-25.24387195329088,2
1c9253df-acb7-492c-aaa8-7718fc778f13,14.342221300217423,27.167839487290554,0
b2868132-6476-4eec-9032-2a668d894baa,-23.28127981483931,8.198603150759027,2
c9496c77-cfbf-42db-a862-af0b878b9852,31.05018496457767,-7.948395325789994,1
ea55206b-29c6-4a8b-9219-cfd28c29117a,-24.69469367100959,-7.782816794688514,2
daff3e2d-69ea-4c1d-bbad-8f6cca9bdc1f,13.91342996305101,-58.2476090176147,1
d769bce5-c92f-472f-8bb8-4bf4593e29d7,-27.391195792813026,-15.057283573961783,2
0af3ed73-d962-492c-9dc5-85247cd3de03,1.4778846389055884,13.157658369416255,0
6a8e570e-dd05-4c06-9ed0-52ba0727faec,-0.3675292535350109,-6.0274339112683535,0
e6e7d36e-b6c6-4e54-95ee-ee20e6f1f80e,1.5293710868231267,6.341724191979542,0
c54b98cc-521e-4790-b67d-9dcc20af8c76,-5.2067722093799516,12.618744149632088,0
bdba14fb-88aa-43b0-8c25-53948b9935b7,29.45680791499708,-29.45671455930238,1
f18a5a92-2b2e-4834-8610-df98760db5aa,17.302490743058854,32.721010959798065,0
98447eef-e5af-4bfa-a215-7a1edd601c46,35.13019264812653,34.7014555506664,0
50108c12-718c-48fc-8f76-23ce0c13e2e6,36.87726553576788,-28.882943898720757,1
c0285709-159c-46dd-8bd8-50fad06513dd,-13.04257448065697,-11.912996018088895,2
94027f46-390c-4dda-ab89-cb1ac0a291cd,-12.9266172927557,-3.2488792085425153,2
1406cfa1-39b8-4ab6-a960-ed6f38bc0f0d,-6.012389179222994,5.935829673315521,0
bf121f27-c765-4f64-8a9f-73c30427217b,-35.1409342677687,-60.300460478514196,2
1742c1d9-a359-4d9e-b1e4-1d162472e67a,-6.962724776365024,22.583617088608285,0
0631de29-6e9a-4928-ab8a-c76bd44dbd45,8.164949037210862,20.001123516801407,0
8b7eaa6a-3ea9-4bf4-b814-7b2e7dbb3528,-18.592512300260417,13.952795479199121,2
5ee2f830-f808-4e6c-89c1-6c90859958e1,5.668192666077954,5.725574204535775,0
a615ef14-a590-45b2-91c9-74a3cae19619,-24.189379730432105,-8.001101848316122,2
0fb8ee34-b7c8-4ea6-987a-b69c00baa53a,9.777312442019086,-5.495081923829005,0
b8542fa9-5521-48bc-ae1b-4e12a1744e0d,-0.9117077546564936,12.718516987362843,0
db5dab56-838e-4784-a7cf-f05296e356f7,-30.376652673371424,4.577858505873595,2
f4bbad06-fb0c-4064-8a05-18b30a16207a,-18.972266426667876,11.99128442179814,2
acda1855-14ba-4e05-89f7-50f7823f38b3,28.608906358166344,-27.985781384151302,1
5020cd67-6bd9-420c-bc6a-1cc8f2f78bde,-7.990304998676803,20.28767048762755,0
824f5b0a-44d4-4ccf-9277-1ef752462bb3,-21.41982551862894,8.808616428091216,2
be880db8-920f-4bd8-9f67-34e3ddd61f2c,0.5634496619398168,10.620129507865043,0
92914efd-97af-48e2-b097-e91129f8c1b2,28.178697917893484,-31.966275378219958,1
c091a9db-8d3f-4dfb-8658-b6b8020c1d5c,39.06991376443286,-8.319572013188525,1
420197bd-db07-4df9-8f72-3d7d509ae1d0,-11.306491072654078,13.734970140861574,0
01ae5613-1c58-4d02-8fd3-47d35d71c22d,-13.296874193590169,6.543866162474154,2
deba354e-fcc8-4a00-aa1b-63afc9cf2861,9.980263399196478,-39.82575239711318,1
f6f90b5a-51c6-4402-aab5-081f5e2931a0,22.523920380213863,30.8678660869417,0
752ec80f-0c1d-4c66-9927-a32f2f9dfb2a,-19.145137458844292,3.246769847577873,2
04ed1bfb-533f-4d97-a7e4-3e7bab103485,0.7552276284653565,7.909875253663638,0
0940092b-46da-4975-bde7-f205fe12707b,-15.641352433793516,4.002966425329925,2
f72da140-1607-4609-a6bf-ebe538667a8c,-5.929751119819714,2.7814141428085053,2
a740aa2d-a410-443f-99f4-3a123deb2f41,-23.22188492952023,9.710370919713197,2
a4455185-5506-4392-bd54-5f9cda2274d2,4.316592648877065,10.110076622392,0
0394cdb2-85e8-4cea-b572-4cb4ed779774,25.074795156540336,42.00602741851089,0
83f93d3f-d038-4773-a671-0f218f53821c,-14.530843709511194,5.385250624143036,2
0c814cd9-5b2c-4764-9e6a-6ad0403fcd7d,-32.47857857705768,-1.5173826400979091,2
fc5b682e-c00d-4840-8c11-f17abe059fa8,-25.17386369480299,11.830489255801615,2
02a50d1b-ff62-4936-a0ce-ac0e22a5b41c,24.426352723742873,-36.613470518182986,1
f7efa9c4-e7e2-406a-98e5-596f787c810e,11.48967171308705,7.623926560171084,0
92b7faad-a817-4464-a074-9b64bf25fad5,-20.722060592983524,-2.339135832623583,2
54022a08-1016-45a7-ac33-5a40b4b5e6b3,32.782909634152276,-43.009469847630015,1
08ccd8d6-3e9d-4ece-a421-98acaf272569,5.973893079348783,4.766754772368765,0
e38d31b7-ad89-4fff-93d5-05f49998727b,7.636162868616191,33.10456977479524,0
49ec7f30-d687-4124-a3aa-17bffb48ce26,37.72963552982645,-38.06306392926132,1
68503654-dd77-48f1-abab-aca55258dca4,38.37854094647044,-21.197707041862596,1
c2fe2d79-efb1-4e4d-a297-bd6b15703d10,12.962552083864804,28.920339636024835,0
52ff2501-c6d1-4469-a2b7-c458d98cfc8e,23.313054878262335,38.14023897686612,0
f337af94-788c-4de9-ab62-8627dc88695d,5.050772929289842,22.312863794716385,0
13295142-1853-417f-a798-60c41fd90166,-53.317529489942686,-29.48780783093339,2
b1d64529-4f34-4644-b0e7-20606827ccd4,-5.6210089265076775,-58.51340230751703,1
a33f7e32-cc76-476b-b35c-b03864b72cbb,-69.6208924697063,-46.26099645788478,2
144d0f39-feff-4dcd-a07d-abcc400e901f,-22.236608274435035,0.42699124526786525,2
3ffa2cdf-4a54-4362-a6cf-b0567ef69551,15.278008156590165,27.147174464167566,0
a78e7939-a1ea-4b9d-ae55-3c1dc985bbd8,-11.149044891811451,8.954631626734288,2
dbc4f72a-3937-4092-92b8-d52c6b0c3340,8.22817299104999,24.865227963861756,0
352ec91a-6c0a-4d6e-b6bd-4237f5eebde9,35.50719698025508,-33.07753052412111,1
56c85bd5-c353-457a-94a9-91a3cc0ac4e0,-4.906629703026696,25.06989184632901,0
6e209f42-3c0f-4f05-83d7-c982448ccb87,12.714908318205666,29.75058267630073,0
05ebe1e0-bf0d-4622-bc45-b0eacffdebcc,27.231794952563092,19.896724668164275,0
f1d01b35-7a63-48c1-82ae-a9684906ef65,-12.49474191818241,1.9807474423923583,2
ca701a41-b397-48b7-bad4-09ef8b4eb462,-0.0189609524140499,-2.0607630823616767,0
eee9bac6-9fb4-4b3a-8b97-cebac861a00b,0.53632331966337,15.675210844365223,0
e06580e9-0b4a-48f7-9522-d54229aefb2d,-11.887247882400281,0.37141374173169406,2
e558015e-969b-4354-9bc9-219a60092734,-15.720273103864482,-3.458149905058945,2
876216c7-72a1-4b1e-bd2b-fcb125ca91ae,4.931772694682807,21.190246316652168,0
65c868ba-94ed-43f2-bfd1-814979ee9486,4.554555445706708,25.699544050538908,0
65b4f81a-4439-4d82-ae25-68d63309b053,53.75041631157268,4.508819428607216,1
65ba302c-51a9-4493-8d28-e7bc076bca54,10.67117649222102,-45.103754075244225,1
a29c8616-0f82-4515-870e-68887a628c92,33.89235627085726,-18.271056556391486,1
5383a729-554e-4d3e-ba62-449f45b7567d,-6.614966400348134,6.806496788891986,0
9053485e-19f7-4d2b-b4b6-361d908cc708,-0.2701286990374952,27.25206036335127,0
1d65448f-dcba-432b-98d5-f7e87de4f9f6,4.9995005799992445,23.369375828427202,0
c4eb8167-4c62-4a41-b9a7-f3259f945d9d,14.56405013159259,-1.4611853866493656,0
f988afae-48f8-4ecc-bb84-87924b454bf0,-12.961781397207066,10.026602218430925,2
3f32cdec-5a60-4147-b313-7c9a9dfefc78,-13.92655448664664,16.413885111696146,2
fd5d7370-2c7c-4f6e-a236-e25366e463a8,1.8013463748475516,16.625178289525532,0
42b32308-71f1-4f21-935f-7e4e5751e332,-1.5460311718078816,7.749275705335941,0
ba295155-272e-43eb-9d6a-e4c9c392e68b,-0.4439904236886833,29.34162911688465,0
857c31be-44ec-42bc-ba2c-5f17ac1d9a8c,-50.852812426800874,-7.736549768564207,2
ac175796-57dc-4de1-b6a2-eb71416e4c47,-4.939313362414645,27.061073053749908,0
cf86835f-2bd2-4b15-a9a9-66fe369a560d,-25.895226734513397,-6.725211922967623,2
46cdbe65-5610-4903-9452-518fd6d5787d,72.06972035529047,8.254677614977105,1
b31c9e1c-be79-4264-81a3-40b67f1f0bde,15.220457105445622,13.723648294350085,0
a854c368-6e81-4ade-9ea9-afbee1c4c448,-27.138719669119507,7.416001779531581,2
23f366c0-41f3-4159-86f0-5fa3d0059761,9.32647686947599,21.28619099788972,0
06ce7b93-1264-4219-8a2f-d8f0d295e45f,0.9838312141340245,26.38446594002324,0
61325789-0b1e-473d-8b71-5ec13ec1dcb7,-3.602056211159165,11.868685775674908,0
3ccab1b1-39f2-4947-bbac-1c25750f0464,6.656241497228679,-31.565516277099583,1
64b12ba7-a481-4fdb-9c74-38c94c7ef3c9,4.850262048043031,-4.131013994065472,0
2dc9eaca-6dfc-4e7f-a12b-1495986e1ad4,-7.215847967894141,-10.569889086693378,2
204cf188-2162-43ac-bad4-8304622f3090,-17.778377421050703,20.721136351761086,2
4fc53009-8904-4336-852b-ee2aea40f5e2,17.274575060413568,21.94768064144508,0
0db633a3-b1da-4caf-8e2c-89c0bc422869,-2.3616384335952576,-1.3604155569067917,0
e869b178-9abe-44ca-ae6b-a6caae1834fb,10.49636864914041,8.052280619704824,0
82d0130a-9bea-443b-bf46-32fe0a2ce84c,21.422673506171837,23.09338648739885,0
7c3fbd41-7360-49e2-9c5e-9570dd24fcac,-18.56939081260971,-79.53426823715743,1
23b39087-8003-4e5b-a1f8-b50b0919bcca,-0.6791269508342018,16.816874233346322,0
ea030b7d-26eb-4f0e-b7b9-c6b165061118,-4.845047031185833,11.938721858229133,0
1c3dbd2f-1c07-48cb-a844-0b1b3eb14e0d,-5.948527419361709,4.156434617640121,0
aa3d8e3d-68cb-47dc-80c0-d50917cb4878,-41.55973292909022,9.128553768239808,2
677a334e-f2cb-455f-bf50-05e23cb2a7ec,21.97791596653049,39.18254249164604,0
62e41b20-5f83-43c2-9887-809e97794f04,13.414958231592502,-58.7787066784817,1
914508e1-ccc8-47ff-a225-7aca326a54dd,4.972515325122708,33.197830542404496,0
9692b4cc-6c7f-4f88-8854-769568f088ae,-42.04883708998107,-17.93835085683744,2
0d6fbefe-4e21-4762-a476-9c899d4a94b7,4.618958348952271,5.7951615236338805,0
e843a939-f1a2-4e98-87b5-69abef893a51,15.306978330249837,-28.943101916303977,1
c84dbd50-ff69-4824-afe5-1eaec5780d27,14.484464650812122,-52.3739404336379,1
a410ae33-9070-4d1d-886a-21f04666a6c7,-11.593438159758454,2.175234446767146,2
754df69c-2fab-4037-8673-fd3be673fc09,-39.23795620152638,-10.081804277853351,2
b69294e4-e359-43b3-b3df-04bf9401fb9e,-1.9988106792322107,-7.100151889762033,2
488d0d81-4872-4204-b8e8-745e64a35d65,7.587382135908742,23.99931876487483,0
30a67cbd-940c-40c4-9f86-a8ba9fe63177,20.399199955897227,29.774164238445504,0
cfba3fd3-4d84-46e6-9c12-8bf8481b35aa,48.331520887664354,8.364991849659543,0
bf858293-b533-4a73-ac9b-568109ba05d4,52.2559703009232,0.09054185226415407,1
a455069c-8869-4af8-949c-edfee0a05f51,8.805400960328628,-70.83121098796468,1
8d1641ea-7552-4d23-9298-094e0056386a,25.08416719138247,29.995383074015827,0
2f21d781-2df5-4de1-a595-a61507cfe610,-10.099984132202557,34.58933756938163,0
5b858b45-79a5-4857-b59e-8c56a8b04320,36.81506964403006,-28.144960197342108,1
507de54a-b4a5-4778-99fc-2f4f45c6daa0,39.919490673521295,5.313038360919642,0
ede34eaa-699a-496a-a3d3-8ef57ddbdb43,6.556450671279708,25.177950935427877,0
56cb5294-9156-4930-a3ab-c2607a79b65e,2.007599060314007,10.291378144369375,0
265fc9bf-8f99-4422-b78d-78ecf09b0e53,-8.666363421672155,7.554881648648441,2
b35a11fb-548c-4b6c-99e7-c4114be6411a,8.945633984985182,16.130552474052507,0
c763a483-415e-4cb4-9cdf-4e6c31e8a9c9,6.9775835921221026,26.538343049248294,0
8afeab3f-89ee-4901-8a32-d13587dbcab5,-7.2129354928119405,3.5798320223979148,0
0f168687-6f42-4d92-8f91-13efde785a0c,24.999855689000906,28.31668197236479,0
f3eb5b26-5414-454f-a01f-a282b0369596,26.609342617334857,-32.441103774239956,1
fb5f0118-87fb-409f-89d8-9bd9f06867b9,-20.970078038009273,-3.2006755466888714,2
e3142cf7-334f-4f34-a5da-53ffa4e1ba33,7.897514658038044,35.00783630626394,0
1e742dad-8e44-452a-bf2b-9b8ae1ed8bb2,12.975207910216024,-36.42793704293333,1
e6b6dada-24d1-4020-b5c0-3824670d079e,-6.938850572749274,22.144496575970873,0
32fdc0ce-d263-4622-8f8c-3df009bf2535,35.51227343311026,-21.697436176513104,1
1d6fed92-2d3c-46b6-8760-31bc1254cf65,12.946703327793097,22.79186148417061,0
5fc65e17-1d90-411d-b01d-f6aaa72730f9,-22.603247639685787,13.500563128623604,2
b44d9209-0e37-4ffe-9c27-a969a421b3ab,5.515277603458385,25.879182241039672,0
c50adee7-f053-484e-8a2f-f66c94a14fd3,-9.161185846103216,14.995173575138592,0
d1f7678a-8106-46c9-95b7-5ec5d940f08c,-0.7524048582335628,0.4832740753116304,0
4066800d-0b9e-4263-ba24-cab271630e41,-17.769344879435675,8.701170727100568,2
95e77e5a-9963-4d65-935d-893a5dbe702e,-28.629721656337832,1.4057805259236704,2
baf9135d-d8dd-4e04-9115-4055b81fae05,-30.714611182018352,-3.73451257611336,2
3cd924c3-5000-49de-a253-92d1cfa9a09a,15.036800870869728,-36.20080274454347,1
951bac30-0a85-4dd8-8470-c1a3b84817f9,-30.82201473470422,-0.6116885237599856,2
3a6cc4be-eff8-4725-a416-46ed35316192,13.425031781608212,-41.18287666086316,1
4ee78309-dea3-486f-95a8-ca283a1b70d9,0.3347388252602857,12.805573597988657,0
697cb422-6fda-499a-b808-9ca2357b9b51,-12.25684799240022,8.238286567115317,2
87e5aef9-f493-4e46-bb5b-7cd18d5e30fc,20.77086328228858,14.890168022001378,0
083eb05f-0af4-4f73-bf09-3806eb3b71bb,0.3599258798277508,3.749275731679647,0
4331397f-eaf9-4e43-8fa2-e30ad3643aca,5.028941478282874,14.954117683536785,0
b4aad532-f92b-43d9-820c-f3c98e382225,-1.9071532853759505,20.098541170923294,0
18cbd510-bce2-4370-a00f-939d562ba7de,-9.938092923302296,1.2968090295768704,2
0ef46de9-c9e7-42f0-92bf-c17dc2ede102,28.64923416372838,26.708788945199224,0
a5e348aa-d0fd-40fb-a171-b51a36e53612,-13.160124742181063,5.7642816747406425,2
38b11e1f-1db0-4733-bdf6-fb64664027d4,-30.911373259132493,6.896900221381102,2
8c92ecf0-5d81-48c3-ad9f-9adf51860962,-27.20781271043142,-2.7171161738907217,2
650319bc-20e1-4451-bcb5-a35c360060ef,-34.03843061170988,2.5543944993190646,2
d681e327-7e74-4f6a-811f-e006470e568f,-1.1676042186437832,-21.576451856560347,2
74179e5e-2d3c-417e-8844-6740ea9fb2e5,-12.564891488061031,14.939002920976966,2
511ced4c-a861-4f26-9e29-afcf8d603fab,12.197522491040871,13.10196544402145,0
967f7008-e212-4114-ab43-dc2a6295f80c,34.17533277053375,25.348299244660065,0
b4a9422c-ed5b-435f-aa13-e8a8f2484e97,-31.842286089299296,6.903882036822283,2
046c3754-b22c-4bce-93c7-29b9da173d33,-11.42939839856546,-4.102358346681767,2
706fb35c-d467-4f93-b5ea-0cd841533655,-7.307951131747229,-17.049423077076128,2
0e2d6467-d90b-40dc-813c-fa4f8a0f4d07,-0.3218407135519472,-3.65803564202224,0
33527fe8-7215-45bd-8520-b290995b839d,-27.93094920102434,-33.44841687388191,2
bd5e632d-9a7d-454f-838e-10b76665a4d3,25.16039411933962,30.12446351243734,0
e627254f-65f9-4939-add4-bb77bfd92e16,56.690422356613716,-5.501938172151661,1
b1eae07c-4bc8-4b5c-9d33-d85f10214663,-2.3285069074993414,-0.4564473547934326,0
9d0f51bf-a66d-4ea1-8599-2aee772c165b,-7.193369872827772,-7.023434662055126,2
c93e78f6-1c35-4139-a6b4-c29c229c8b68,6.397739905950791,-4.410735329152139,0
a20bcc86-fe98-42a9-93ad-9027181dad5f,-1.749377492635128,-1.8081175187797354,0
4d54d278-9d82-4681-9b6a-247e79a9a83e,-41.1992604280354,-18.37837284985852,2
deb7967f-9339-4bb1-ae0b-81a72a472bba,-13.048381493038459,-58.645790110770015,1
9dd14de1-13c3-4586-8aad-1f3b0cb63de7,-10.995900075803716,0.8811171326971243,2
27d65db7-ad41-46f0-bfd1-61c693073e19,-48.066344699531925,-12.67585194236477,2
39e27085-909a-436b-b8e9-624c16303208,-12.37984588110956,1.196435602805229,2
cab9ff29-e575-45e2-a411-1bfdc2e2610c,-9.92290173902168,0.6354533810268365,2
e1edc70f-0307-4283-9efc-77feb465c9df,-28.705720607013586,7.490789057107712,2
d1f1743c-5fd9-4ae8-90c2-8c3e2d475d1b,10.119718875651204,14.42195153744287,0
92e7a9c0-ea88-419e-9afa-e7db5c8967b5,-29.892911217416408,15.380660836047396,2
f0bc4292-6662-460a-8bf8-a3c9fa2fd7be,0.7292395853172132,-28.14701671041997,1
b36c0e8b-a9b1-46ac-8946-88e64a28ff5a,10.82754695013639,32.64167836151026,0
dadd1789-354a-4abb-8d4e-8556166cf341,-33.28499789673599,-9.241511411989906,2
d8d139e8-6e6f-4771-b624-69518f847b85,18.488295262067563,-37.99869147999226,1
6798cbfe-7aca-4f33-b4fc-162bf579a303,-36.033933079023626,-38.62757116547217,2
5b875575-24fd-40c1-910c-38775c73004e,-2.6111103006424257,3.519989496292345,0
619785ac-0041-4b26-a887-d8ca021eaab1,12.911264924548668,32.89981449859665,0
cd215363-3f4a-4928-9dbb-60735f4c27ce,1.6030425394853751,-32.27020573790566,1
0361ec21-e83f-40a9-b825-d92487b1239a,-21.504248801628204,6.419882920665838,2
fff3f42f-5e42-4653-b91b-1676f914e9fa,30.668665523699904,-27.53273401976293,1
0b36289c-6835-414d-9f86-4cc4a812af87,-2.117091188407654,8.550022849670926,0
18294571-5fc3-4e68-8b31-5fc6a207639f,28.114821347541646,26.530571087522855,0
616b6b60-8c4a-4d85-9a24-f47df6ad497e,-14.101082991843784,-6.8442058573273,2
c63a27ff-1844-4b4f-9bc7-ac4d00dc0de8,-10.316520763460192,-17.788065169061632,2
9c2ed2bb-8ee1-441e-9f3b-ffbb4def2673,-18.48605929159843,16.273267850695387,2
1e473e62-d679-45be-890c-77c52a3e7d47,-39.77528013609886,-0.2409189562341248,2
c2628a29-fe4e-493b-a324-ed402ad54a26,-17.35803260659386,12.231071934459264,2
95bb2613-9194-434c-801b-fd18aa183f6a,4.25502433695581,17.730639833338753,0
9079bad4-9d01-4eb9-999d-35ad734be2e8,-32.648540485953106,-4.842042492313536,2
5b6b8058-474f-4a6a-84c6-0eab99e3b2d3,-23.559538961909823,-29.21958626885599,2
187f14ba-0002-4f99-9eb1-af93cbfdd4c2,40.644046488974844,54.565689056448335,0
2056c543-2f73-4a2f-995e-3af2dda7b514,2.6683489692408227,-2.5205843882904513,0
3d2bf709-b8ab-41c5-a8a0-dd42e7846c25,-14.151195047089157,6.05458504969201,2
86538c2f-7f41-4a9b-bea5-f6126772f322,-41.52707918920017,-11.216863146055461,2
8563d0ce-646e-4992-897d-5634f023ecba,20.725545612123653,-48.12553681708621,1
7647345c-1654-490f-9a18-b43005225bce,-15.56531669078404,14.0896759177239,2
defae193-bf7c-417c-b68a-57963eb454ef,13.370720735901388,26.78826015730745,0
253aa5dc-9853-462a-9bcd-c2e44817833b,-24.972500085678647,4.1395139049803955,2
abb411d3-1474-4e6e-afa9-23b974d9a557,-20.878460456245108,2.0728991639451704,2
cb024f71-c708-498b-9196-2fe57acf3771,2.6865198892249618,12.827580471708954,0
3a814d3d-749f-4066-b33b-3faf503d84bb,-25.464090611712766,-7.254174941052888,2
7b7c91b5-0358-4d09-af89-26a791d7a23a,-11.124694463128419,26.881946278601998,0
01661d94-fc16-4456-95cf-a5fa4e1e196c,-14.622238455946741,-3.2527502097730876,2
61ad862c-0bd2-4fcd-a9e1-f42e8099bd81,-14.19517134342888,21.742839578419833,0
3f3b6a7b-94f0-40a3-9f16-32bab2854678,-0.12671189163155552,17.32905721410429,0
2d4c2aed-34ae-4232-9b42-29b1a821f791,25.731354831416695,0.5453254696739829,0
94367ad2-de29-4beb-8dab-f79174894cd2,-45.70121185130529,-14.915557789581534,2
1bd6dff8-ad21-4a45-b496-2d52ba995e5e,9.117241012982456,18.5330388356836,0
9db2f825-0d02-4437-9107-a6b92ef4e2cc,4.913913008517684,23.471872022191295,0
358a0311-c6aa-456d-a52b-6b6b08b0a863,6.397750948903658,18.42303555538899,0
b707621f-1f89-4058-be18-33020b9ebec3,-6.334040371288876,12.30489227727506,0
ff93cbad-7bdf-4e5d-81c7-95aacaa3bee9,27.200352515789277,-31.849860831254603,1
db998871-01ff-4a39-ba06-fe3fb1183584,13.769001994740956,30.77111195018248,0
f0024165-4df2-454e-a0cb-17720455c0c9,17.12830336993969,-32.480123495252684,1
f4d60a0f-dc11-4005-8d59-7511ba4de8b1,-15.227658190795477,27.13045233077815,0
41bdc474-8e6e-4f39-98ec-6d73ee41837c,32.94893249371669,-33.59690608359302,1
35120b68-e618-46a1-9641-1e635f633372,15.573999661501562,26.40395317650401,0
c355cc80-6344-44b2-82e0-79d701fef03c,17.021597216158813,18.676744388295944,0
f4cecad7-2cca-4990-9d88-115b6b201cc5,-23.757533359745626,-13.914103148854865,2
053442de-6d8a-4811-b03c-be1c7a3f207c,-61.66342600160435,-22.50933339396455,2
2b00c53b-e257-4305-a0cc-3dfa9ac10d12,7.9513297999505195,24.581442930042783,0
29ce926f-d72e-4064-8a7f-359d86cb9d11,5.375370017754039,9.844778329457787,0
9c706e45-00da-42cd-933f-1f42f0b6942e,-2.554615131467552,6.583581265141351,0
1100a85c-823d-417b-a764-9282ec8593a5,-17.826750520906714,8.38205908655327,2
458ad47a-9fbc-4508-8ff5-5a8e5c71ae6a,26.307125940788918,-27.038613666555793,1
2db5e0aa-342e-4766-8725-c1d677fd52b2,-25.757988727607163,13.233019006380207,2
675732d7-23c5-436b-b21a-104081feb1be,10.215334861270694,9.770431966778538,0
9e563a6c-1c6f-4901-a1af-f1ef2d8da025,-67.39875723010924,-28.595693312437962,2
bb7098ae-862b-488c-b67e-01ed682ec783,-7.859878430561792,10.437331592991026,0
df539d11-132f-4320-9365-14d529ae2186,11.574297948168224,19.277282853775276,0
